analysisPlanSort	analysisPlanId	description	NAME1	STAT1
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/DR+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/DR+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/EM:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/EM:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/FoxP3+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/FoxP3+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/FoxP3+/25+127lo:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/FoxP3+/25+127lo:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/GzB+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/GzB+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IFNg+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IFNg+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IFNg_OR_IL2:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IFNg_OR_IL2:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IL17A_OR_IL17F:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IL17A_OR_IL17F:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IL2+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IL2+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IL4_OR_IL13:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/IL4_OR_IL13:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/KLRG1+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/KLRG1+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/LAG3_OR_TIM3:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/LAG3_OR_TIM3:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/N:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/N:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/PD1+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/PD1+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/Perf+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/Perf+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/TD:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/TD:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/TNFa+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/4-8-/TNFa+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/154+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/154+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/25+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/25+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/45RA+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/45RA+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/69+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/69+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CCR5+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CCR5+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CCR7+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CCR7+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CM:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CM:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CTLA4+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CTLA4+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CXCR5+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/CXCR5+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/DR+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/DR+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/EM:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/EM:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/FoxP3+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/FoxP3+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/FoxP3+/25+127lo:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/FoxP3+/25+127lo:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/GzB+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/GzB+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IFNg+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IFNg+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IFNg_OR_IL2:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IFNg_OR_IL2:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IL17A_OR_IL17F:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IL17A_OR_IL17F:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IL2+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IL2+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IL4_OR_IL13:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/IL4_OR_IL13:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/KLRG1+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/KLRG1+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/LAG3_OR_TIM3:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/LAG3_OR_TIM3:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/N:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/N:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/PD1+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/PD1+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/Perf+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/Perf+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/TD:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/TD:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/TNFa+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/3+excl16br/16-56-/8+/TNFa+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/154+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/154+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/25+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/25+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/25+127lo:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/25+127lo:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/4+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/4+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/4+45RA+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/4+45RA+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/4+CCR7+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/4+CCR7+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/4-8-:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/4-8-:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/69+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/69+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/8+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/8+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CCR5+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CCR5+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CM:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CM:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CTLA4+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CTLA4+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CXCR5+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CXCR5+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CXCR5+PD1+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/CXCR5+PD1+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/DR+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/DR+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/EM:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/EM:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/FoxP3+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/FoxP3+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/FoxP3+/25+127lo:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/FoxP3+/25+127lo:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/GzB+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/GzB+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IFNg+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IFNg+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IFNg_OR_IL2:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IFNg_OR_IL2:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IL17A_OR_IL17F:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IL17A_OR_IL17F:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IL2+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IL2+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IL4_OR_IL13:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/IL4_OR_IL13:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/KLRG1+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/KLRG1+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/LAG3_OR_TIM3:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/LAG3_OR_TIM3:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/N:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/N:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/PD1+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/PD1+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/Perf+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/Perf+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/TD:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/TD:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/TNFa+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3+/NKT/TNFa+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/16-56dim:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/16-56dim:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/56-:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/56-:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/56br:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/56br:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/56dim:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/56dim:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/154+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/154+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/25+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/25+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/4+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/4+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/4-8-:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/4-8-:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/45RA+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/45RA+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/69+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/69+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/8+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/8+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CCR5+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CCR5+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CCR7+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CCR7+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CM:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CM:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CTLA4+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CTLA4+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CXCR5+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/CXCR5+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/DR+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/DR+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/EM:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/EM:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/FoxP3+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/FoxP3+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/FoxP3+/25+127lo:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/FoxP3+/25+127lo:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/GzB+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/GzB+:Count
AP-048	48	28-color ICS for HVTN 119	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/IFNg+:Count	Time/S/K1/K2/K3/K4/K5/K6/Lv/14-/S/L/DR-/3-/Total NK/IFNg+:Count
