analysisPlanSort	analysisPlanId	description	NAME1	STAT1	NAME2	STAT2	NAME3	STAT3	NAME4	STAT4	NAME5	STAT5	NAME6	STAT6	NAME7	STAT7	NAME8	STAT8	NAME9	STAT9	NAME10	STAT10
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	CCR7+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/CCR7+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	CM	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/CM:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	CXCR3+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/CXCR3+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	DR+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/DR+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	EM	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/EM:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	GzA+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/GzA+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	GzA+Perf+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/GzA+Perf+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	GzA+Perf-	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/GzA+Perf-:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	GzA-Perf+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/GzA-Perf+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	GzA-Perf-	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/GzA-Perf-:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg+:Count
AP-044	44	26-color ICS for HVTN 602	Time	S/Time:Count	Lv	S/Time/Lv:Count	14-SSlo	S/Time/Lv/14-SSlo:Count	Keeper	S/Time/Lv/14-SSlo/Keeper:Count	3-	S/Time/Lv/14-SSlo/Keeper/3-:Count	DR-	S/Time/Lv/14-SSlo/Keeper/3-/DR-:Count	NK total	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total:Count	IFNg_OR_IL2	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2:Count	45RA+	S/Time/Lv/14-SSlo/Keeper/3-/DR-/NK total/IFNg_OR_IL2/45RA+:Count
